,DayOfYear,DetailedQA,EVI,NDVI,RelativeAzimuth,SolarZenith,SummaryQA,ViewZenith,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07
5580,234.0,2116.0,2412.0,4257.0,-4229.0,2976.0,0.0,78.0,964.0,2380.0,464.0,1296.0
5581,227.0,2185.0,1061.0,2296.0,-3480.0,2887.0,1.0,1334.0,997.0,1597.0,470.0,1854.0
5582,227.0,2185.0,1027.0,2299.0,813.0,2834.0,1.0,1266.0,959.0,1537.0,448.0,1724.0
5583,225.0,2185.0,1171.0,2541.0,13777.0,2676.0,1.0,1082.0,982.0,1655.0,434.0,1672.0
5584,225.0,2185.0,866.0,1973.0,109.0,2879.0,1.0,656.0,970.0,1449.0,463.0,1768.0
5585,225.0,2185.0,1291.0,2547.0,4900.0,2803.0,1.0,902.0,1149.0,1935.0,489.0,1864.0
5586,225.0,2185.0,1140.0,2523.0,14097.0,2675.0,1.0,1101.0,951.0,1596.0,424.0,1705.0
5587,225.0,2185.0,1289.0,2696.0,14096.0,2674.0,1.0,1108.0,981.0,1705.0,481.0,1703.0
5588,234.0,2185.0,1889.0,3823.0,-103.0,2900.0,1.0,343.0,839.0,1910.0,381.0,1368.0
5589,234.0,2116.0,2506.0,4644.0,-4908.0,2975.0,0.0,76.0,821.0,2240.0,401.0,1124.0
5590,227.0,2185.0,1118.0,2461.0,-3518.0,2886.0,1.0,1333.0,956.0,1596.0,423.0,1768.0
5591,227.0,2185.0,1224.0,2652.0,-3517.0,2885.0,1.0,1324.0,967.0,1665.0,431.0,1858.0
5592,225.0,2185.0,1231.0,2705.0,5587.0,2804.0,1.0,906.0,926.0,1613.0,430.0,1598.0
5593,227.0,2185.0,941.0,2051.0,-3497.0,2884.0,1.0,1311.0,1027.0,1557.0,484.0,1918.0
5594,227.0,2185.0,905.0,1952.0,-3497.0,2884.0,1.0,1302.0,1056.0,1568.0,501.0,2097.0
5595,225.0,2185.0,1090.0,2481.0,10051.0,2750.0,1.0,860.0,935.0,1548.0,417.0,1652.0
5596,225.0,2185.0,1232.0,2780.0,13675.0,2673.0,1.0,1118.0,877.0,1559.0,406.0,1467.0
5597,234.0,2116.0,1470.0,2734.0,-5428.0,2976.0,0.0,87.0,1165.0,2054.0,533.0,1855.0
5598,234.0,2116.0,2089.0,3873.0,-5569.0,2975.0,0.0,78.0,972.0,2190.0,453.0,1384.0
5599,227.0,2185.0,1000.0,2504.0,-3556.0,2885.0,1.0,1333.0,803.0,1340.0,368.0,1595.0
5600,227.0,2185.0,1234.0,2870.0,-3546.0,2885.0,1.0,1324.0,835.0,1512.0,375.0,1577.0
5601,227.0,2185.0,1238.0,2834.0,-3536.0,2884.0,1.0,1315.0,860.0,1543.0,391.0,1615.0
5602,227.0,2185.0,1071.0,2491.0,-3536.0,2884.0,1.0,1311.0,899.0,1487.0,418.0,1664.0
5603,227.0,2185.0,1015.0,2162.0,-3536.0,2883.0,1.0,1302.0,1049.0,1625.0,498.0,1886.0
5604,225.0,2185.0,1141.0,2553.0,10086.0,2749.0,1.0,860.0,929.0,1566.0,427.0,1591.0
5605,225.0,2185.0,1204.0,2772.0,10155.0,2748.0,1.0,865.0,857.0,1517.0,400.0,1471.0
5606,225.0,2185.0,1317.0,2853.0,13712.0,2672.0,1.0,1127.0,921.0,1656.0,431.0,1588.0
5607,225.0,2185.0,1684.0,3128.0,5082.0,2776.0,1.0,1203.0,1086.0,2083.0,517.0,1634.0
5608,234.0,2185.0,1596.0,3546.0,-2672.0,2955.0,1.0,441.0,784.0,1667.0,340.0,1303.0
5609,227.0,2185.0,1705.0,3705.0,-2902.0,2930.0,1.0,728.0,796.0,1741.0,355.0,1303.0
5610,227.0,2185.0,1172.0,2337.0,-3130.0,2907.0,1.0,1019.0,1131.0,1832.0,511.0,1896.0
5611,227.0,2185.0,985.0,2153.0,-3574.0,2883.0,1.0,1307.0,997.0,1545.0,484.0,1849.0
5612,227.0,2185.0,1407.0,2908.0,-3040.0,2906.0,1.0,1006.0,973.0,1789.0,433.0,1659.0
5613,227.0,2185.0,918.0,2111.0,-3555.0,2882.0,1.0,1292.0,948.0,1458.0,439.0,1788.0
5614,225.0,2185.0,870.0,2058.0,6407.0,2823.0,1.0,609.0,931.0,1415.0,428.0,1662.0
5615,225.0,2185.0,1069.0,2454.0,5804.0,2800.0,1.0,906.0,894.0,1477.0,432.0,1573.0
5616,227.0,2185.0,1494.0,3150.0,5119.0,2775.0,1.0,1202.0,919.0,1768.0,415.0,1485.0
5617,225.0,2185.0,1895.0,3658.0,10332.0,2746.0,1.0,878.0,944.0,2037.0,445.0,1416.0
5618,227.0,2185.0,2393.0,4601.0,-3397.0,2907.0,1.0,1035.0,824.0,2215.0,350.0,1180.0
5619,227.0,2185.0,2346.0,4466.0,-3612.0,2884.0,1.0,1323.0,833.0,2166.0,392.0,1210.0
5620,227.0,2185.0,1405.0,2642.0,-3612.0,2883.0,1.0,1314.0,1155.0,1982.0,558.0,1990.0
5621,227.0,2185.0,1454.0,3096.0,-3613.0,2882.0,1.0,1305.0,912.0,1730.0,419.0,1609.0
5622,227.0,2185.0,1476.0,3028.0,-3161.0,2905.0,1.0,1005.0,976.0,1829.0,439.0,1619.0
5623,227.0,2185.0,1141.0,2317.0,-3594.0,2881.0,1.0,1292.0,1092.0,1752.0,514.0,1852.0
5624,225.0,2185.0,995.0,2158.0,5079.0,2776.0,1.0,1200.0,1024.0,1591.0,472.0,1845.0
5625,227.0,2185.0,1283.0,2778.0,-3574.0,2880.0,1.0,1276.0,918.0,1631.0,438.0,1672.0
5626,225.0,2185.0,1902.0,3668.0,6482.0,2821.0,1.0,608.0,951.0,2065.0,425.0,1437.0
5627,234.0,2116.0,2348.0,4347.0,-154.0,2972.0,0.0,76.0,877.0,2225.0,416.0,1181.0
5628,234.0,2116.0,2371.0,4868.0,5423.0,2825.0,0.0,604.0,677.0,1957.0,338.0,878.0
5629,227.0,2185.0,2286.0,4526.0,5133.0,2778.0,1.0,1202.0,773.0,2036.0,381.0,1061.0
5630,227.0,2185.0,1578.0,3154.0,-3651.0,2882.0,1.0,1314.0,973.0,1870.0,467.0,1623.0
5631,227.0,2185.0,1377.0,3094.0,-3404.0,2905.0,1.0,1005.0,840.0,1593.0,394.0,1505.0
5632,227.0,2185.0,1243.0,2740.0,5117.0,2776.0,1.0,1202.0,923.0,1620.0,424.0,1624.0
5633,225.0,2185.0,1204.0,2707.0,5117.0,2776.0,1.0,1198.0,869.0,1526.0,426.0,1587.0
5634,227.0,2185.0,1244.0,2937.0,-2771.0,2927.0,1.0,690.0,832.0,1513.0,369.0,1537.0
5635,227.0,2185.0,1741.0,3604.0,5126.0,2775.0,1.0,1202.0,850.0,1813.0,409.0,1322.0
5636,234.0,2185.0,2393.0,4522.0,-2913.0,2902.0,1.0,972.0,845.0,2244.0,363.0,1154.0
5637,234.0,2116.0,2018.0,3790.0,-712.0,2972.0,0.0,71.0,956.0,2123.0,454.0,1268.0
5638,234.0,2116.0,2212.0,4192.0,915.0,2900.0,0.0,366.0,887.0,2161.0,411.0,1236.0
5639,225.0,2185.0,2494.0,4966.0,5277.0,2824.0,1.0,601.0,695.0,2061.0,339.0,972.0
5640,227.0,2116.0,1580.0,3185.0,-3398.0,2929.0,0.0,716.0,970.0,1868.0,461.0,1564.0
5641,227.0,2185.0,1940.0,3956.0,-3671.0,2881.0,1.0,1305.0,822.0,1911.0,379.0,1411.0
5642,225.0,2185.0,1292.0,2968.0,5622.0,2822.0,1.0,605.0,820.0,1518.0,398.0,1486.0
5643,234.0,2185.0,1512.0,3410.0,5393.0,2799.0,1.0,902.0,790.0,1621.0,351.0,1410.0
5644,227.0,2185.0,1505.0,3595.0,5421.0,2798.0,1.0,907.0,718.0,1528.0,318.0,1269.0
5645,225.0,2185.0,2088.0,4397.0,9837.0,2745.0,1.0,869.0,725.0,1869.0,337.0,1089.0
5646,234.0,2185.0,1977.0,4081.0,6087.0,2820.0,1.0,607.0,802.0,1913.0,359.0,1126.0
5647,234.0,2116.0,1631.0,3238.0,-1185.0,2971.0,0.0,67.0,988.0,1936.0,444.0,1395.0
5648,234.0,2116.0,2616.0,4814.0,-3616.0,2975.0,0.0,131.0,801.0,2284.0,389.0,1113.0
5649,234.0,2116.0,2505.0,4887.0,-3575.0,2975.0,0.0,122.0,723.0,2101.0,355.0,979.0
5650,225.0,2185.0,2052.0,3997.0,791.0,2898.0,1.0,357.0,859.0,2011.0,422.0,1349.0
5651,234.0,2185.0,1694.0,3551.0,1057.0,2898.0,1.0,355.0,835.0,1774.0,402.0,1368.0
5652,234.0,2185.0,999.0,2633.0,5360.0,2822.0,1.0,606.0,736.0,1267.0,323.0,1483.0
5653,225.0,2185.0,1188.0,2740.0,13939.0,2670.0,1.0,1117.0,865.0,1517.0,397.0,1563.0
5654,234.0,2185.0,1388.0,3041.0,5807.0,2821.0,1.0,605.0,900.0,1679.0,403.0,1491.0
5655,234.0,2185.0,1308.0,2907.0,9873.0,2745.0,1.0,869.0,865.0,1591.0,390.0,1506.0
5656,225.0,2185.0,1604.0,3254.0,9759.0,2744.0,1.0,873.0,932.0,1847.0,437.0,1578.0
5657,234.0,2116.0,1797.0,3312.0,-1704.0,2970.0,0.0,63.0,1118.0,2220.0,481.0,1702.0
5658,234.0,2116.0,2256.0,3902.0,-4012.0,2975.0,0.0,130.0,1066.0,2410.0,518.0,1463.0
5659,234.0,2116.0,2436.0,4251.0,-3999.0,2974.0,0.0,121.0,965.0,2391.0,474.0,1355.0
5660,234.0,2116.0,1919.0,3521.0,-3868.0,2973.0,0.0,112.0,1001.0,2122.0,484.0,1778.0
5661,234.0,2116.0,1349.0,2875.0,-3714.0,2973.0,0.0,103.0,932.0,1683.0,446.0,1669.0
5662,234.0,2116.0,1246.0,2519.0,-3680.0,2972.0,0.0,96.0,1051.0,1764.0,506.0,2109.0
5663,234.0,2116.0,1179.0,2529.0,5159.0,2821.0,0.0,605.0,991.0,1661.0,454.0,1987.0
5664,225.0,2185.0,1227.0,2634.0,5388.0,2820.0,1.0,601.0,987.0,1685.0,452.0,1849.0
5665,225.0,2185.0,936.0,2226.0,13962.0,2668.0,1.0,1133.0,891.0,1403.0,415.0,1774.0
5666,234.0,2185.0,1039.0,2474.0,1330.0,2895.0,1.0,335.0,870.0,1446.0,386.0,1717.0
5667,234.0,2185.0,1511.0,2958.0,1690.0,2894.0,1.0,331.0,1027.0,1922.0,450.0,1704.0
5668,234.0,2116.0,2680.0,4261.0,-4410.0,2974.0,0.0,130.0,1099.0,2707.0,567.0,1464.0
5669,234.0,2116.0,2885.0,5001.0,-4426.0,2973.0,0.0,121.0,823.0,2457.0,431.0,1073.0
5670,234.0,2116.0,2584.0,4423.0,-4214.0,2973.0,0.0,111.0,957.0,2468.0,479.0,1358.0
5671,234.0,2116.0,2416.0,4391.0,-4216.0,2972.0,0.0,102.0,892.0,2272.0,442.0,1242.0
5672,234.0,2116.0,2373.0,4405.0,-4218.0,2971.0,0.0,93.0,878.0,2221.0,437.0,1230.0
5673,234.0,2116.0,1772.0,3522.0,476.0,2896.0,0.0,345.0,918.0,1920.0,439.0,1596.0
5674,234.0,2185.0,1779.0,3668.0,-3899.0,2971.0,1.0,80.0,825.0,1806.0,401.0,1412.0
5675,234.0,2185.0,1641.0,3213.0,505.0,2894.0,1.0,338.0,996.0,1959.0,449.0,1541.0
5676,225.0,2185.0,1715.0,3051.0,5335.0,2818.0,1.0,601.0,1197.0,2256.0,538.0,1745.0
5677,234.0,2116.0,1826.0,2956.0,-3257.0,2969.0,0.0,54.0,1424.0,2619.0,641.0,1941.0
5678,225.0,2185.0,1016.0,2317.0,9500.0,2754.0,1.0,827.0,988.0,1570.0,419.0,1807.0
5679,225.0,2185.0,954.0,2316.0,14054.0,2678.0,1.0,1067.0,868.0,1392.0,389.0,1679.0
5680,225.0,2185.0,1066.0,2547.0,14053.0,2678.0,1.0,1076.0,854.0,1439.0,382.0,1654.0
5681,225.0,2185.0,1043.0,2419.0,14039.0,2677.0,1.0,1083.0,920.0,1503.0,407.0,1722.0
5682,225.0,2185.0,860.0,2011.0,14026.0,2677.0,1.0,1090.0,921.0,1391.0,445.0,1721.0
5683,234.0,2185.0,1327.0,2790.0,5164.0,2827.0,1.0,601.0,982.0,1752.0,424.0,1661.0
5684,225.0,2185.0,1688.0,3416.0,9580.0,2751.0,1.0,855.0,941.0,1906.0,432.0,1546.0
5685,225.0,2185.0,2444.0,4724.0,481.0,2902.0,1.0,343.0,767.0,2127.0,371.0,1104.0
5686,234.0,2116.0,2764.0,5122.0,-3584.0,2977.0,0.0,81.0,734.0,2271.0,369.0,1008.0
5687,225.0,2185.0,836.0,2172.0,14106.0,2678.0,1.0,1061.0,798.0,1240.0,377.0,1701.0
5688,234.0,2185.0,975.0,2338.0,78.0,2904.0,1.0,370.0,879.0,1412.0,401.0,1741.0
5689,225.0,2185.0,1103.0,2677.0,14102.0,2677.0,1.0,1077.0,826.0,1430.0,363.0,1499.0
5690,225.0,2185.0,816.0,1844.0,9389.0,2752.0,1.0,845.0,991.0,1447.0,472.0,1956.0
5691,225.0,2185.0,763.0,1894.0,9506.0,2752.0,1.0,848.0,868.0,1272.0,434.0,1595.0
5692,234.0,2185.0,1036.0,2382.0,9493.0,2751.0,1.0,850.0,936.0,1519.0,421.0,1735.0
5693,225.0,2185.0,1296.0,2821.0,9479.0,2751.0,1.0,855.0,916.0,1653.0,412.0,1612.0
5694,234.0,2116.0,2463.0,4470.0,341.0,2901.0,0.0,343.0,890.0,2322.0,420.0,1276.0
5695,234.0,2116.0,2412.0,4257.0,-4229.0,2976.0,0.0,78.0,964.0,2380.0,464.0,1296.0
5696,227.0,2185.0,1061.0,2296.0,-3480.0,2887.0,1.0,1334.0,997.0,1597.0,470.0,1854.0
5697,227.0,2185.0,1027.0,2299.0,813.0,2834.0,1.0,1266.0,959.0,1537.0,448.0,1724.0
5698,225.0,2185.0,1171.0,2541.0,13777.0,2676.0,1.0,1082.0,982.0,1655.0,434.0,1672.0
5699,225.0,2185.0,866.0,1973.0,109.0,2879.0,1.0,656.0,970.0,1449.0,463.0,1768.0
5700,225.0,2185.0,1291.0,2547.0,4900.0,2803.0,1.0,902.0,1149.0,1935.0,489.0,1864.0
5701,225.0,2185.0,1140.0,2523.0,14097.0,2675.0,1.0,1101.0,951.0,1596.0,424.0,1705.0
5702,225.0,2185.0,1289.0,2696.0,14096.0,2674.0,1.0,1108.0,981.0,1705.0,481.0,1703.0
5703,234.0,2185.0,1889.0,3823.0,-103.0,2900.0,1.0,343.0,839.0,1910.0,381.0,1368.0
5704,234.0,2116.0,2506.0,4644.0,-4908.0,2975.0,0.0,76.0,821.0,2240.0,401.0,1124.0
5705,227.0,2185.0,1118.0,2461.0,-3518.0,2886.0,1.0,1333.0,956.0,1596.0,423.0,1768.0
5706,227.0,2185.0,1224.0,2652.0,-3517.0,2885.0,1.0,1324.0,967.0,1665.0,431.0,1858.0
5707,225.0,2185.0,1231.0,2705.0,5587.0,2804.0,1.0,906.0,926.0,1613.0,430.0,1598.0
5708,227.0,2185.0,941.0,2051.0,-3497.0,2884.0,1.0,1311.0,1027.0,1557.0,484.0,1918.0
5709,227.0,2185.0,905.0,1952.0,-3497.0,2884.0,1.0,1302.0,1056.0,1568.0,501.0,2097.0
5710,225.0,2185.0,1090.0,2481.0,10051.0,2750.0,1.0,860.0,935.0,1548.0,417.0,1652.0
5711,225.0,2185.0,1232.0,2780.0,13675.0,2673.0,1.0,1118.0,877.0,1559.0,406.0,1467.0
5712,234.0,2116.0,1470.0,2734.0,-5428.0,2976.0,0.0,87.0,1165.0,2054.0,533.0,1855.0
5713,234.0,2116.0,2089.0,3873.0,-5569.0,2975.0,0.0,78.0,972.0,2190.0,453.0,1384.0
5714,227.0,2185.0,1000.0,2504.0,-3556.0,2885.0,1.0,1333.0,803.0,1340.0,368.0,1595.0
5715,227.0,2185.0,1234.0,2870.0,-3546.0,2885.0,1.0,1324.0,835.0,1512.0,375.0,1577.0
5716,227.0,2185.0,1238.0,2834.0,-3536.0,2884.0,1.0,1315.0,860.0,1543.0,391.0,1615.0
5717,227.0,2185.0,1071.0,2491.0,-3536.0,2884.0,1.0,1311.0,899.0,1487.0,418.0,1664.0
5718,227.0,2185.0,1015.0,2162.0,-3536.0,2883.0,1.0,1302.0,1049.0,1625.0,498.0,1886.0
5719,225.0,2185.0,1141.0,2553.0,10086.0,2749.0,1.0,860.0,929.0,1566.0,427.0,1591.0
5720,225.0,2185.0,1204.0,2772.0,10155.0,2748.0,1.0,865.0,857.0,1517.0,400.0,1471.0
5721,225.0,2185.0,1317.0,2853.0,13712.0,2672.0,1.0,1127.0,921.0,1656.0,431.0,1588.0
5722,225.0,2185.0,1684.0,3128.0,5082.0,2776.0,1.0,1203.0,1086.0,2083.0,517.0,1634.0
5723,234.0,2185.0,1596.0,3546.0,-2672.0,2955.0,1.0,441.0,784.0,1667.0,340.0,1303.0
5724,227.0,2185.0,1705.0,3705.0,-2902.0,2930.0,1.0,728.0,796.0,1741.0,355.0,1303.0
5725,227.0,2185.0,1172.0,2337.0,-3130.0,2907.0,1.0,1019.0,1131.0,1832.0,511.0,1896.0
5726,227.0,2185.0,985.0,2153.0,-3574.0,2883.0,1.0,1307.0,997.0,1545.0,484.0,1849.0
5727,227.0,2185.0,1407.0,2908.0,-3040.0,2906.0,1.0,1006.0,973.0,1789.0,433.0,1659.0
5728,227.0,2185.0,918.0,2111.0,-3555.0,2882.0,1.0,1292.0,948.0,1458.0,439.0,1788.0
5729,225.0,2185.0,870.0,2058.0,6407.0,2823.0,1.0,609.0,931.0,1415.0,428.0,1662.0
5730,225.0,2185.0,1069.0,2454.0,5804.0,2800.0,1.0,906.0,894.0,1477.0,432.0,1573.0
5731,227.0,2185.0,1494.0,3150.0,5119.0,2775.0,1.0,1202.0,919.0,1768.0,415.0,1485.0
5732,225.0,2185.0,1895.0,3658.0,10332.0,2746.0,1.0,878.0,944.0,2037.0,445.0,1416.0
5733,227.0,2185.0,2393.0,4601.0,-3397.0,2907.0,1.0,1035.0,824.0,2215.0,350.0,1180.0
5734,227.0,2185.0,2346.0,4466.0,-3612.0,2884.0,1.0,1323.0,833.0,2166.0,392.0,1210.0
5735,227.0,2185.0,1405.0,2642.0,-3612.0,2883.0,1.0,1314.0,1155.0,1982.0,558.0,1990.0
5736,227.0,2185.0,1454.0,3096.0,-3613.0,2882.0,1.0,1305.0,912.0,1730.0,419.0,1609.0
5737,227.0,2185.0,1476.0,3028.0,-3161.0,2905.0,1.0,1005.0,976.0,1829.0,439.0,1619.0
5738,227.0,2185.0,1141.0,2317.0,-3594.0,2881.0,1.0,1292.0,1092.0,1752.0,514.0,1852.0
5739,225.0,2185.0,995.0,2158.0,5079.0,2776.0,1.0,1200.0,1024.0,1591.0,472.0,1845.0
5740,227.0,2185.0,1283.0,2778.0,-3574.0,2880.0,1.0,1276.0,918.0,1631.0,438.0,1672.0
5741,225.0,2185.0,1902.0,3668.0,6482.0,2821.0,1.0,608.0,951.0,2065.0,425.0,1437.0
5742,234.0,2116.0,2348.0,4347.0,-154.0,2972.0,0.0,76.0,877.0,2225.0,416.0,1181.0
5743,234.0,2116.0,2371.0,4868.0,5423.0,2825.0,0.0,604.0,677.0,1957.0,338.0,878.0
5744,227.0,2185.0,2286.0,4526.0,5133.0,2778.0,1.0,1202.0,773.0,2036.0,381.0,1061.0
5745,227.0,2185.0,1578.0,3154.0,-3651.0,2882.0,1.0,1314.0,973.0,1870.0,467.0,1623.0
5746,227.0,2185.0,1377.0,3094.0,-3404.0,2905.0,1.0,1005.0,840.0,1593.0,394.0,1505.0
5747,227.0,2185.0,1243.0,2740.0,5117.0,2776.0,1.0,1202.0,923.0,1620.0,424.0,1624.0
5748,225.0,2185.0,1204.0,2707.0,5117.0,2776.0,1.0,1198.0,869.0,1526.0,426.0,1587.0
5749,227.0,2185.0,1244.0,2937.0,-2771.0,2927.0,1.0,690.0,832.0,1513.0,369.0,1537.0
5750,227.0,2185.0,1741.0,3604.0,5126.0,2775.0,1.0,1202.0,850.0,1813.0,409.0,1322.0
5751,234.0,2185.0,2393.0,4522.0,-2913.0,2902.0,1.0,972.0,845.0,2244.0,363.0,1154.0
5752,234.0,2116.0,2018.0,3790.0,-712.0,2972.0,0.0,71.0,956.0,2123.0,454.0,1268.0
5753,234.0,2116.0,2212.0,4192.0,915.0,2900.0,0.0,366.0,887.0,2161.0,411.0,1236.0
5754,225.0,2185.0,2494.0,4966.0,5277.0,2824.0,1.0,601.0,695.0,2061.0,339.0,972.0
5755,227.0,2116.0,1580.0,3185.0,-3398.0,2929.0,0.0,716.0,970.0,1868.0,461.0,1564.0
5756,227.0,2185.0,1940.0,3956.0,-3671.0,2881.0,1.0,1305.0,822.0,1911.0,379.0,1411.0
5757,225.0,2185.0,1292.0,2968.0,5622.0,2822.0,1.0,605.0,820.0,1518.0,398.0,1486.0
5758,234.0,2185.0,1512.0,3410.0,5393.0,2799.0,1.0,902.0,790.0,1621.0,351.0,1410.0
5759,227.0,2185.0,1505.0,3595.0,5421.0,2798.0,1.0,907.0,718.0,1528.0,318.0,1269.0
5760,225.0,2185.0,2088.0,4397.0,9837.0,2745.0,1.0,869.0,725.0,1869.0,337.0,1089.0
5761,234.0,2185.0,1977.0,4081.0,6087.0,2820.0,1.0,607.0,802.0,1913.0,359.0,1126.0
5762,234.0,2116.0,1631.0,3238.0,-1185.0,2971.0,0.0,67.0,988.0,1936.0,444.0,1395.0
5763,234.0,2116.0,2616.0,4814.0,-3616.0,2975.0,0.0,131.0,801.0,2284.0,389.0,1113.0
5764,234.0,2116.0,2505.0,4887.0,-3575.0,2975.0,0.0,122.0,723.0,2101.0,355.0,979.0
5765,225.0,2185.0,2052.0,3997.0,791.0,2898.0,1.0,357.0,859.0,2011.0,422.0,1349.0
5766,234.0,2185.0,1694.0,3551.0,1057.0,2898.0,1.0,355.0,835.0,1774.0,402.0,1368.0
5767,234.0,2185.0,999.0,2633.0,5360.0,2822.0,1.0,606.0,736.0,1267.0,323.0,1483.0
5768,225.0,2185.0,1188.0,2740.0,13939.0,2670.0,1.0,1117.0,865.0,1517.0,397.0,1563.0
5769,234.0,2185.0,1388.0,3041.0,5807.0,2821.0,1.0,605.0,900.0,1679.0,403.0,1491.0
5770,234.0,2185.0,1308.0,2907.0,9873.0,2745.0,1.0,869.0,865.0,1591.0,390.0,1506.0
5771,225.0,2185.0,1604.0,3254.0,9759.0,2744.0,1.0,873.0,932.0,1847.0,437.0,1578.0
5772,234.0,2116.0,1797.0,3312.0,-1704.0,2970.0,0.0,63.0,1118.0,2220.0,481.0,1702.0
5773,234.0,2116.0,2256.0,3902.0,-4012.0,2975.0,0.0,130.0,1066.0,2410.0,518.0,1463.0
5774,234.0,2116.0,2436.0,4251.0,-3999.0,2974.0,0.0,121.0,965.0,2391.0,474.0,1355.0
5775,234.0,2116.0,1919.0,3521.0,-3868.0,2973.0,0.0,112.0,1001.0,2122.0,484.0,1778.0
5776,234.0,2116.0,1349.0,2875.0,-3714.0,2973.0,0.0,103.0,932.0,1683.0,446.0,1669.0
5777,234.0,2116.0,1246.0,2519.0,-3680.0,2972.0,0.0,96.0,1051.0,1764.0,506.0,2109.0
5778,234.0,2116.0,1179.0,2529.0,5159.0,2821.0,0.0,605.0,991.0,1661.0,454.0,1987.0
5779,225.0,2185.0,1227.0,2634.0,5388.0,2820.0,1.0,601.0,987.0,1685.0,452.0,1849.0
5780,225.0,2185.0,936.0,2226.0,13962.0,2668.0,1.0,1133.0,891.0,1403.0,415.0,1774.0
5781,234.0,2185.0,1039.0,2474.0,1330.0,2895.0,1.0,335.0,870.0,1446.0,386.0,1717.0
5782,234.0,2185.0,1511.0,2958.0,1690.0,2894.0,1.0,331.0,1027.0,1922.0,450.0,1704.0
5783,234.0,2116.0,2680.0,4261.0,-4410.0,2974.0,0.0,130.0,1099.0,2707.0,567.0,1464.0
5784,234.0,2116.0,2885.0,5001.0,-4426.0,2973.0,0.0,121.0,823.0,2457.0,431.0,1073.0
5785,234.0,2116.0,2584.0,4423.0,-4214.0,2973.0,0.0,111.0,957.0,2468.0,479.0,1358.0
5786,234.0,2116.0,2416.0,4391.0,-4216.0,2972.0,0.0,102.0,892.0,2272.0,442.0,1242.0
5787,234.0,2116.0,2373.0,4405.0,-4218.0,2971.0,0.0,93.0,878.0,2221.0,437.0,1230.0
5788,234.0,2116.0,1772.0,3522.0,476.0,2896.0,0.0,345.0,918.0,1920.0,439.0,1596.0
5789,234.0,2185.0,1779.0,3668.0,-3899.0,2971.0,1.0,80.0,825.0,1806.0,401.0,1412.0
5790,234.0,2185.0,1641.0,3213.0,505.0,2894.0,1.0,338.0,996.0,1959.0,449.0,1541.0
5791,225.0,2185.0,1715.0,3051.0,5335.0,2818.0,1.0,601.0,1197.0,2256.0,538.0,1745.0
5792,234.0,2116.0,1826.0,2956.0,-3257.0,2969.0,0.0,54.0,1424.0,2619.0,641.0,1941.0
5793,225.0,2185.0,1016.0,2317.0,9500.0,2754.0,1.0,827.0,988.0,1570.0,419.0,1807.0
5794,225.0,2185.0,954.0,2316.0,14054.0,2678.0,1.0,1067.0,868.0,1392.0,389.0,1679.0
5795,225.0,2185.0,1066.0,2547.0,14053.0,2678.0,1.0,1076.0,854.0,1439.0,382.0,1654.0
5796,225.0,2185.0,1043.0,2419.0,14039.0,2677.0,1.0,1083.0,920.0,1503.0,407.0,1722.0
5797,225.0,2185.0,860.0,2011.0,14026.0,2677.0,1.0,1090.0,921.0,1391.0,445.0,1721.0
5798,234.0,2185.0,1327.0,2790.0,5164.0,2827.0,1.0,601.0,982.0,1752.0,424.0,1661.0
5799,225.0,2185.0,1688.0,3416.0,9580.0,2751.0,1.0,855.0,941.0,1906.0,432.0,1546.0
5800,225.0,2185.0,2444.0,4724.0,481.0,2902.0,1.0,343.0,767.0,2127.0,371.0,1104.0
5801,234.0,2116.0,2764.0,5122.0,-3584.0,2977.0,0.0,81.0,734.0,2271.0,369.0,1008.0
5802,225.0,2185.0,836.0,2172.0,14106.0,2678.0,1.0,1061.0,798.0,1240.0,377.0,1701.0
5803,234.0,2185.0,975.0,2338.0,78.0,2904.0,1.0,370.0,879.0,1412.0,401.0,1741.0
5804,225.0,2185.0,1103.0,2677.0,14102.0,2677.0,1.0,1077.0,826.0,1430.0,363.0,1499.0
5805,225.0,2185.0,816.0,1844.0,9389.0,2752.0,1.0,845.0,991.0,1447.0,472.0,1956.0
5806,225.0,2185.0,763.0,1894.0,9506.0,2752.0,1.0,848.0,868.0,1272.0,434.0,1595.0
5807,234.0,2185.0,1036.0,2382.0,9493.0,2751.0,1.0,850.0,936.0,1519.0,421.0,1735.0
5808,225.0,2185.0,1296.0,2821.0,9479.0,2751.0,1.0,855.0,916.0,1653.0,412.0,1612.0
5809,234.0,2116.0,2463.0,4470.0,341.0,2901.0,0.0,343.0,890.0,2322.0,420.0,1276.0
5810,234.0,2116.0,2412.0,4257.0,-4229.0,2976.0,0.0,78.0,964.0,2380.0,464.0,1296.0
5811,227.0,2185.0,1061.0,2296.0,-3480.0,2887.0,1.0,1334.0,997.0,1597.0,470.0,1854.0
5812,227.0,2185.0,1027.0,2299.0,813.0,2834.0,1.0,1266.0,959.0,1537.0,448.0,1724.0
5813,225.0,2185.0,1171.0,2541.0,13777.0,2676.0,1.0,1082.0,982.0,1655.0,434.0,1672.0
5814,225.0,2185.0,866.0,1973.0,109.0,2879.0,1.0,656.0,970.0,1449.0,463.0,1768.0
5815,225.0,2185.0,1291.0,2547.0,4900.0,2803.0,1.0,902.0,1149.0,1935.0,489.0,1864.0
